C6+         1  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   526
CH3O2+      1  3  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   527
CH2NH2+     1  4  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   528
CH3OH+      1  4  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   529
CH5+        1  5  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   530
H2C3O+      1  2  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   531
HC2NCH+     1  2  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   532
HC4N+       1  1  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   533
HC4O+       1  1  0  4  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   534
HC4S+       1  1  0  4  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   535
NH2CNH+     1  3  0  1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   536
PC2H3+      1  3  0  2  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   537
PC4H+       1  1  0  4  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   538
PCH4+       1  4  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   539
SiC2H3+     1  3  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   540
SiC3H2+     1  2  0  3  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   541
SiC4H+      1  1  0  4  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   542
SiCH4+      1  4  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   543
SiH5+       1  5  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   544
l-C3H3+     1  3  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   545
C5H-       -1  1  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   546
C6-        -1  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   547
C4N2+       1  0  0  4  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   548
NH2CHS+     1  3  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   549
CH3CS+      1  3  0  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   550
H2C3S+      1  2  0  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   551
CH3CNH+     1  4  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   552
C2H4O+      1  4  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   553
C2H5+       1  5  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   554
C3H3N+      1  3  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   555
C3H4+       1  4  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   556
C4H3+       1  3  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   557
C5H2+       1  2  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   558
HC5N+       1  1  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   559
C6H+        1  1  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   560
C7+         1  0  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   561
CH3NH2+     1  5  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   562
CH3OH2+     1  5  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   563
H2C4N+      1  2  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   564
C2H3CO+     1  3  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   565
NH2CH2O+    1  4  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   566
PC2H4+      1  4  0  2  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   567
PC4H2+      1  2  0  4  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   568
C6H-       -1  1  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   569
C7-        -1  0  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   570
C4N2H+      1  1  0  4  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   571
C6N+        1  0  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   572
HC5O+       1  1  0  5  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   573
CH3SH2+     1  5  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   574
HCCCHSH+    1  3  0  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   575
NH2CHSH+    1  4  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   576
NH3CHS+     1  4  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   577
CH3NCO+     1  3  0  2  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   578
HCCCHOH+    1  3  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   579
c-C3H2OH+   1  3  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   580
CH3CHOH+    1  5  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   581
C2H6+       1  6  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   582
C3H3NH+     1  4  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   583
C3H5+       1  5  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   584
C4H4+       1  4  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   585
HC5NH+      1  2  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   586
C5H3+       1  3  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   587
C6H2+       1  2  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   588
C7H+        1  1  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   589
C7N+        1  0  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   590
C8+         1  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   591
CH3NH3+     1  6  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   592
COOCH4+     1  4  0  2  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   593
H3C4N+      1  3  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   594
C7H-       -1  1  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   595
C8-        -1  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   596
C2H5N+      1  5  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   597
HC6N+       1  1  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   598
NH2CH2SH+   1  5  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   599
CH3CHSH+    1  5  0  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   600
CH3NCOH+    1  4  0  2  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   601
C2H5OH+     1  6  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   602
H3C4NH+     1  4  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   603
C4H5+       1  5  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   604
C5H3N+      1  3  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   605
C5H4+       1  4  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   606
C6H3+       1  3  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   607
C7H2+       1  2  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   608
HC7N+       1  1  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   609
C8H+        1  1  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   610
C9+         1  0  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   611
CH3OCH3+    1  6  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   612
H5C2O2+     1  5  0  2  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   613
C8H-       -1  1  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   614
C9-        -1  0  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   615
C2H7+       1  7  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   616
C3H6+       1  6  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   617
C3H5N+      1  5  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   618
H2C6N+      1  2  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   619
C6N2H+      1  1  0  6  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   620
C8N+        1  0  0  8  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   621
HC7O+       1  1  0  7  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   622
NH3CH2SH+   1  6  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   623
C10+        1  0  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   624
C2H5OH2+    1  7  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   625
C2H6CO+     1  6  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   626
C5H4N+      1  4  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   627
C5H5+       1  5  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   628
C6H4+       1  4  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   629
C7H2N+      1  2  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   630
C7H3+       1  3  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   631
C8H2+       1  2  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   632
C9H+        1  1  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   633
C9N+        1  0  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   634
CH3OCH4+    1  7  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   635
C9H-       -1  1  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   636
C10-       -1  0  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   637
C3H7+       1  7  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   638
C4H6+       1  6  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   639
C3H5NH+     1  6  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   640
C4H5N+      1  5  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   641
HC8N+       1  1  0  8  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   642
C10H+       1  1  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   643
C3H6OH+     1  7  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   644
C4H7+       1  7  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   645
H3C6NH+     1  4  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   646
C6H5+       1  5  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   647
H3C7N+      1  3  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   648
C7H4+       1  4  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   649
C8H3+       1  3  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   650
C9H2+       1  2  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   651
C9HN+       1  1  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   652
C10H-      -1  1  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   653
C11+        1  0  0 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   654
C3H8+       1  8  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   655
C4H5NH+     1  6  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   656
C5H5N+      1  5  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   657
C10N+       1  0  0 10  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   658
HC9O+       1  1  0  9  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   659
H2C8N+      1  2  0  8  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   660
C10H2+      1  2  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   661
C7H5+       1  5  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   662
C8H4+       1  4  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   663
C9H2N+      1  2  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   664
C9H3+       1  3  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   665
C3H9+       1  9  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   666
C4H8+       1  8  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   667
C5H7+       1  7  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   668
HC10N+      1  1  0 10  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   669
C6H7+       1  7  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   670
C8H4N+      1  4  0  8  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   671
C8H5+       1  5  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   672
C9H3N+      1  3  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   673
C9H4+       1  4  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   674
C10H3+      1  3  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   675
C4H9+       1  9  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   676
H2C10N+     1  2  0 10  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   677
C9H5+       1  5  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   678
C5H9+       1  9  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   679
C7H7+       1  7  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   680
C8H6+       1  6  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   681
C6H7N+      1  7  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   682
C8H7+       1  7  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   683
C6H7NH+     1  8  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   684
C9H7+       1  7  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   685
C9H8+       1  8  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   686
C14H10+     1 10  0 14  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   687
C15H9+      1  9  0 15  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   688
